File Name,30 AUG 24 PLATE 2.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,30 AUG 24 PLATE 2,,,,,
Run Started,08/30/2024 18:39:49 UTC,,,,,
Run Ended,08/30/2024 20:13:42 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,3/22/24_GWB_GDD,,
A02,SYBR,Library,Unkn,3/22/24_GWB_APC #1,,
A03,SYBR,Library,Unkn,3/22/24_GWB_APC #2,,
A04,SYBR,Library,Unkn,3/22/24_PVD_PSC,,
A05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1,34.61,
A06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2,38.36,
A07,SYBR,Library,Unkn,3/22/24_PVD_SVB,,
A08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1,,
A09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2,,
A10,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
A11,SYBR,Library,Unkn,3/22/24_Tap Blank #2,,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,3/22/24_GWB_GDD,,
B02,SYBR,Library,Unkn,3/22/24_GWB_APC #1,,
B03,SYBR,Library,Unkn,3/22/24_GWB_APC #2,,
B04,SYBR,Library,Unkn,3/22/24_PVD_PSC,,
B05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1,33.90,
B06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2,,
B07,SYBR,Library,Unkn,3/22/24_PVD_SVB,,
B08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1,,
B09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2,,
B10,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
B11,SYBR,Library,Unkn,3/22/24_Tap Blank #2,,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,3/22/24_GWB_GDD,,
C02,SYBR,Library,Unkn,3/22/24_GWB_APC #1,,
C03,SYBR,Library,Unkn,3/22/24_GWB_APC #2,,
C04,SYBR,Library,Unkn,3/22/24_PVD_PSC,,
C05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1,33.97,
C06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2,,
C07,SYBR,Library,Unkn,3/22/24_PVD_SVB,,
C08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1,,
C09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2,,
C10,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
C11,SYBR,Library,Unkn,3/22/24_Tap Blank #2,,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,3/22/24_GWB_GDD,,
D02,SYBR,Library,Unkn,3/22/24_GWB_APC #1,,
D03,SYBR,Library,Unkn,3/22/24_GWB_APC #2,,
D04,SYBR,Library,Unkn,3/22/24_PVD_PSC,,
D05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1,33.84,
D06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2,,
D07,SYBR,Library,Unkn,3/22/24_PVD_SVB,,
D08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1,,
D09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2,,
D10,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
D11,SYBR,Library,Unkn,3/22/24_Tap Blank #2,,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,3/22/24_GWB_GDD,,
E02,SYBR,Library,Unkn,3/22/24_GWB_APC #1,,
E03,SYBR,Library,Unkn,3/22/24_GWB_APC #2,,
E04,SYBR,Library,Unkn,3/22/24_PVD_PSC,,
E05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1,35.25,
E06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2,36.35,
E07,SYBR,Library,Unkn,3/22/24_PVD_SVB,,
E08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1,,
E09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2,,
E10,SYBR,Library,Unkn,3/22/24_Tap Blank #1,36.84,
E11,SYBR,Library,Unkn,3/22/24_Tap Blank #2,,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,3/22/24_GWB_GDD,,
F02,SYBR,Library,Unkn,3/22/24_GWB_APC #1,,
F03,SYBR,Library,Unkn,3/22/24_GWB_APC #2,,
F04,SYBR,Library,Unkn,3/22/24_PVD_PSC,,
F05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1,37.68,
F06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2,36.72,
F07,SYBR,Library,Unkn,3/22/24_PVD_SVB,,
F08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1,,
F09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2,,
F10,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
F11,SYBR,Library,Unkn,3/22/24_Tap Blank #2,,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,3/22/24_GWB_GDD spike,9.15,
G02,SYBR,Library,Unkn,3/22/24_GWB_APC #1 spike,10.20,
G03,SYBR,Library,Unkn,3/22/24_GWB_APC #2 spike,10.12,
G04,SYBR,Library,Unkn,3/22/24_PVD_PSC spike,10.25,
G05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1 spike,10.31,
G06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2 spike,10.15,
G07,SYBR,Library,Unkn,3/22/24_PVD_SVB spike,10.26,
G08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1 spike,10.26,
G09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2 spike,10.34,
G10,SYBR,Library,Unkn,3/22/24_Tap Blank #1 spike,10.35,
G11,SYBR,Library,Unkn,3/22/24_Tap Blank #2 spike,10.39,
G12,SYBR,Library,Pos Ctrl,Pos,10.64,
H01,SYBR,Library,Unkn,3/22/24_GWB_GDD spike,10.62,
H02,SYBR,Library,Unkn,3/22/24_GWB_APC #1 spike,10.51,
H03,SYBR,Library,Unkn,3/22/24_GWB_APC #2 spike,10.49,
H04,SYBR,Library,Unkn,3/22/24_PVD_PSC spike,10.51,
H05,SYBR,Library,Unkn,3/22/24_PWX_PWX #1 spike,10.44,
H06,SYBR,Library,Unkn,3/22/24_PWX_PWX #2 spike,10.53,
H07,SYBR,Library,Unkn,3/22/24_PVD_SVB spike,10.36,
H08,SYBR,Library,Unkn,3/22/24_PVD_IPP #1 spike,10.49,
H09,SYBR,Library,Unkn,3/22/24_PVD_IPP #2 spike,10.49,
H10,SYBR,Library,Unkn,3/22/24_Tap Blank #1 spike,10.48,
H11,SYBR,Library,Unkn,3/22/24_Tap Blank #2 spike,10.53,
H12,SYBR,Library,Pos Ctrl,Pos,10.68,
